source,listing_url,agent_name,agency_name,phone,email,listing_title,property_type,location,search_query,google_rating
google_maps,http://www.asteco.com/,,Asteco - Dubai Office,+971 600 505056,,,agency,"C Block Entrance, The Curve - Building, 1st Floor - Sheikh Zayed Rd - Al Quoz - Dubai - United Arab Emirates",property leasing company Jumeirah Dubai,4.1
google_maps,,,AQUA Properties - Port de La Mer Office,+971 4 284 8830,,,agency,AQUA Properties Port de La Mer Retail Shop-01 - La Cote Building 5 Port de La Mer by Meraas - جميرا ١ - دبي - United Arab Emirates,property leasing company Jumeirah Dubai,5
google_maps,http://www.capellaproperties.ae/,,capella properties,+971 4 351 8133,,,agency,Latifa Towers - Office Suite - 3406 Sheikh Zayed Road - Trade Center First - Dubai - United Arab Emirates,property leasing company Jumeirah Dubai,4.9
google_maps,https://homes4life.ae/,,Homes 4 Life Real Estate,+971 4 338 7300,,,agency,Office No. 25 26 Oasis Center Sheikh Zayed Road - Al Qouz First - Al Quoz - Dubai - United Arab Emirates,property leasing company Jumeirah Dubai,4.2
google_maps,http://www.throneproperties.ae/,,Throne Properties,+971 4 665 7959,,,agency,"208, M2 - 2020 Building Sheikh Zayed Rd - Al Qouz Third - Al Quoz - Dubai - United Arab Emirates",property leasing company Jumeirah Dubai,4.4
google_maps,https://www.primelp.com/,,Prime Location Properties,+971 58 588 9778,,,agency,Golden Mile 8 - Palm Jumeirah - Dubai - United Arab Emirates,property leasing company Jumeirah Dubai,5
google_maps,https://propertypro.ae/,,Property Pro Real Estate Brokers LLC,+971 55 229 9886,bushan@propertypro.ae,,agency,Blue Tower - Millennium Plaza Downtown - شارع الشيخ زايد - opposite Museum of the Future - المركز التجاري الأولي - دبي - United Arab Emirates,property leasing company Jumeirah Dubai,4.5
google_maps,http://achiever.ae/,,Achiever Properties LLC,+971 4 351 8800,cbashitha@gmail.com,,agency,"The Tower Plaza Hotel, Office 1001 - المركز التجاري الأولي - دبي - United Arab Emirates",property leasing company Jumeirah Dubai,4.5
google_maps,https://www.keyone.com/,,Key One Realty,+971 58 607 5608,saidakmal@keyone.com,,agency,"Rooftop, MSM 2 Building - Sheikh Zayed Rd - Al Safa 1 - Al Safa - Dubai - United Arab Emirates",property leasing company Jumeirah Dubai,4
google_maps,http://www.alfariqproperties.com/,,"Al Fariq Properties L.L.C. | Buy, Sell and Rent a Property in Dubai | Real Estate Company in Dubai",+971 4 874 7892,,,agency,Latifa Tower - Office No 2005 Sheikh Zayed Rd - Trade Center First - Dubai - United Arab Emirates,property leasing company Jumeirah Dubai,4.2
google_maps,https://grandvisionuae.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-website-link,,Grand Vision Real Estate LLC | Dubai Property Consultants | Dubai Real Estate Agency | خرید ملک در دبی,+971 50 133 5111,,,agency,1903 The Tower Plaza Hotel - شارع الشيخ زايد - المركز التجاري الأولي - دبي - United Arab Emirates,property leasing company Jumeirah Dubai,4.5
google_maps,http://www.milestonehomesre.com/,,Milestone Homes Real Estate,+971 4 442 5909,info@mshre.ae,,agency,3306 - Churchill Tower - مراسي درايف - الخليج التجاري - دبي - United Arab Emirates,property leasing company Jumeirah Dubai,4.7
google_maps,https://www.goodstaydubai.com/,,GoodStay Holiday Homes,+971 54 395 2843,goodstayhh@gmail.com,,agency,118 Al Meydan Rd - Al Qouz First - Al Quoz - Dubai - United Arab Emirates,property leasing company Jumeirah Dubai,4.9
google_maps,https://elysian.com/,,Elysian Sales Center,+971 4 885 3050,,,agency,Elysian Building - Sheikh Zayed Rd - Umm Al Sheif - Dubai - United Arab Emirates,property leasing company Jumeirah Dubai,4.5
google_maps,https://sothebysrealty.ae/,,Dubai Sotheby's International Realty - Four Seasons Jumeirah Showroom,+971 4 455 0800,rs@sothebysrealty.ae,,agency,"lobby - Retail Area Four Seasons Resort - Shop 2, Ground floor - Jumeirah - Jumeira Second - Dubai - United Arab Emirates",property leasing company Jumeirah Dubai,4
google_maps,https://www.anqa.ae/,,ANQA REAL ESTATE BROKER LLC,+971 58 558 1981,info@anqa.ae,,agency,Iris Bay - Office 24 - Floor 13 Al Mustaqbal St - Business Bay - Dubai - United Arab Emirates,property leasing company Jumeirah Dubai,5
google_maps,https://www.dexters.co.uk/contact-us/our-offices/london-bridge,,Dexters London Bridge Estate Agent,+44 20 7650 5100,,,agency,"54 Borough High St, London Brg, London SE1 1XL, UK",letting agent London,4.9
google_maps,http://www.paramount-properties.co.uk/,,Paramount Properties,+44 20 7372 0202,,,agency,"150 W End Ln, London NW6 1SD, UK",letting agent London,4.8
google_maps,https://www.hudsonsproperty.com/?utm_source=Google%20My%20Business&utm_medium=Website,,Hudsons Property,+44 20 7323 2277,,,agency,"24 Charlotte St., London W1T 2ND, UK",letting agent London,4.8
google_maps,https://realestateagentslondon.co.uk/,,Real Estate Agents London,+44 20 7055 0441,info@realestateagentslondon.co.uk,,agency,"75A Barking Rd, London E16 4HB, UK",letting agent London,4.7
google_maps,https://www.acorngroup.co.uk/our-offices/estate-agents-in-london-bridge?utm_source=localmaps&utm_medium=gbp&utm_campaign=gmb_london_bridge,,Acorn Estate Agents and Letting Agents in London Bridge,+44 20 7089 6565,,,agency,"116-118 Bermondsey St, London Bridge St, London SE1 3TX, UK",letting agent London,4.8
google_maps,http://www.locationlocation.com/,,Location Location,+44 20 7923 9222,,,agency,"18 Stoke Newington Church St, London N16 0LU, UK",letting agent London,4.9
google_maps,https://dolcevita.vip/,,Dolce Vita | Luxury Real Estate London,+44 20 8870 5665,contact@dolcevita.vip,,agency,"Berkeley Square House, Berkeley Square, London W1J 6BD, UK",letting agent London,4.8
google_maps,https://www.kfh.co.uk/branches/london-bridge/?utm_source=google&utm_medium=local&utm_campaign=gmb&utm_term=london_bridge,,Kinleigh Folkard & Hayward London Bridge Estate & Lettings Agents,+44 20 3465 9230,londonbridge.sales@kfh.co.uk,,agency,"44-48 Borough High St, London SE1 1GH, UK",letting agent London,4.9
google_maps,http://www.circalondon.com/,,Circa London Southwark Estate Agents,+44 20 3137 7877,,,agency,"The Pavilion, 118 Southwark St, London SE1 0SW, UK",letting agent London,4.8
google_maps,http://www.grange.london/,,Grange London Limited,+44 20 3019 6150,info@grange.london,,agency,"Unit 10, Paddington Works, 8 Hermitage St, London W2 1BE, UK",letting agent London,4.9
google_maps,https://www.chbl.uk/,,Crown Home Buying & Letting - Luxury Estate Agents London,+44 20 7903 6881,info@chbl.uk,,agency,"International House, 1 St Katharine's Way, London E1W 1UN, UK",letting agent London,4.8
google_maps,https://www.astonchase.com/,,Aston Chase,+44 20 7724 4724,,,agency,"67-71 Park Rd, London NW1 6XU, UK",letting agent London,5
google_maps,https://www.storeys.co/,,Storeys - Estate & Letting Agents In Hackney,+44 20 7096 0666,hello@storeys.co,,agency,"77, Containerville, 1 Emma St, London E2 9FP, UK",letting agent London,4.8
google_maps,http://www.propertyloop.co.uk/search,,London Estate Agents | PropertyLoop,+44 20 8989 7566,,,agency,"30 Churchill Pl, Canary Wharf Estate, London E14 5EU, UK",letting agent London,4.5
google_maps,https://www.bhhslondonproperties.com/branch/hyde-park/?utm_source=googlemaps&utm_medium=organic,,Hyde Park Estate Agents - Berkshire Hathaway HomeServices London,+44 20 7262 2030,,,agency,"24-25 Albion St, Hyde Park Estate, London W2 2AX, UK",letting agent London,4.8
google_maps,http://www.flatsorhouses.com/,,Flats & Houses,+44 20 8880 0909,info@flatsorhouses.com,,agency,"24 Stamford Hill, London N16 6XZ, UK",letting agent London,4.9
google_maps,https://www.dexters.co.uk/contact-us/our-offices/tower-bridge,,Dexters Tower Bridge Estate Agents,+44 20 7650 5105,,,agency,"50 Shad Thames Tower Bridge, London SE1 2LY, UK",letting agent London,4.9
google_maps,https://www.foxtons.co.uk/contact/foxtons_london_bridge_estate_agents.html?utm_campaign=Foxtons+London+Bridge+Estate+Agents&utm_medium=google_gmb&utm_source=Localistico_business_listing,,Foxtons London Bridge Estate Agents,+44 20 7386 6500,londonbridge@foxtons.co.uk,,agency,"94 Borough High St, London Brg, London SE1 1LL, UK",letting agent London,4.6
google_maps,http://www.garrettwhitelock.co.uk/?utm_source=GoogleMyBusiness&utm_medium=se1,,Garrett Whitelock Estate Agents SE1,+44 20 7407 4586,info@garrettwhitelock.co.uk,,agency,"164 Tower Bridge Rd, London SE1 3FG, UK",letting agent London,4.9
google_maps,https://tavistockbow.com/,,"Tavistock Bow | West End Property Specialists covering Covent Garden, Soho, Bloomsbury, Midtown & South Bank",+44 20 7477 2177,,,agency,"21 New Row, London WC2N 4LE, UK",letting agent London,4.9
google_maps,https://www.greaterlondonproperties.co.uk/?utm_source=google&utm_medium=referal&utm_campaign=bloomsbury&utm_term=bloomsbury&utm_content=bloomsbury,,Greater London Properties - Bloomsbury Estate Agents,+44 20 7113 1066,,,agency,"65 Judd St, London WC1H 9RF, UK",letting agent London,4.8
google_maps,http://www.viewlettings.com/,,View Lettings | Central London Estate Agents,+44 20 7378 8696,,,agency,"68 Newcomen St, London SE1 1YT, UK",letting agent London,4.6
google_maps,https://www.benhams.com/estate-agents/london-city/?utm_source=gmb&utm_medium=seo&utm_campaign=City-Office,,Benham & Reeves - City of London Estate Agents,+44 20 7213 9700,city@benhams.com,,agency,"7, Hind Court, 147 Fleet St, London EC4A 2BU, UK",letting agent London,4.9
google_maps,https://www.dexters.co.uk/contact-us/our-offices/notting-hill,,Dexters Notting Hill Estate Agents,+44 20 7792 0792,,,agency,"121 Notting Hill Gate, London W11 3LB, UK",letting agent London,4.8
google_maps,https://www.frankharris.co.uk/branches/bloomsbury-and-kings-cross,,Frank Harris & Co. Bloomsbury & Kings Cross Estate Agents,+44 20 7387 0077,,,agency,"81 Marchmont St, London WC1N 1AL, UK",letting agent London,4.9
google_maps,https://www.dexters.co.uk/landlords/corporate-lettings-relocation,,Dexters Corporate Lettings and International Relocation,+44 20 7590 9590,,,agency,"66 Grosvenor St, London W1K 3JL, UK",letting agent London,4.9
google_maps,https://www.londonhomelets.co.uk/,,LONDON HomeMoves,+44 20 7993 2907,lettings@londonhomemoves.co.uk,,agency,"20 N End Parade, London W14 0SJ, UK",letting agent London,5
google_maps,https://www.dexters.co.uk/contact-us/our-offices/clerkenwell,,Dexters Clerkenwell Estate Agents,+44 20 7483 6370,,,agency,"Millennium Heights, 1 Britton St, London EC1M 5NW, UK",letting agent London,4.9
google_maps,https://www.chestertons.co.uk/en-gb/network/central-london/covent-garden?utm_source=Google&utm_medium=Local,,Chestertons Covent Garden Estate Agents,+44 20 3040 8400,,,agency,"196 Shaftesbury Ave, London WC2H 8JF, UK",letting agent London,4.9
google_maps,https://www.bhhslondonproperties.com/branch/kings-cross/?utm_source=googlemaps&utm_medium=organic,,King's Cross Estate Agents - Berkshire Hathaway HomeServices London,+44 20 7467 2020,,,agency,"Unit 4, 6 Pancras Sq, London N1C 4AG, UK",letting agent London,4.9
google_maps,http://www.storyofhome.co.uk/,,Story of Home,+44 20 7867 3999,cropped-artboard@2x-32x32.png,,agency,"175 Wardour St, London W1F 8WU, UK",letting agent London,5
google_maps,https://www.danielcobb.co.uk/our-offices/london-bridge-estate-agents?utm_source=gmb&utm_medium=organic&utm_campaign=gmb,,Daniel Cobb London Bridge Estate Agents,+44 20 7357 0026,,,agency,"82-84 Bermondsey St, London SE1 3UD, UK",letting agent London,4.6
google_maps,http://www.jbrown.com/,,JBrown Aldgate Estate Agents,+44 20 3981 7171,,,agency,"Level 4, Aldgate Tower, 2 Leman St, London E1 8FA, UK",letting agent London,4.9
google_maps,https://www.keatons.com/offices/bow/,,Keatons Bow,+44 20 8981 7788,bow@keatons.com,,agency,"397-399 Mile End Rd, Bow, London E3 4PB, UK",letting agent London,4.8
google_maps,https://www.properly.space/?utm_source=localmaps&utm_medium=gbp&utm_campaign=westminster,,Properly - Estate and Letting Agents in Westminster,+44 20 7459 4400,name@domain.com,,agency,"13 Palace St, London SW1E 5HX, UK",letting agent London,5
google_maps,https://www.danielcobb.co.uk/our-offices/kennington-estate-agents?utm_source=gmb&utm_medium=organic&utm_campaign=gmb,,Daniel Cobb Kennington Estate Agents,+44 20 7735 9510,,,agency,"191 Kennington Ln, London SE11 5QS, UK",letting agent London,4.9
google_maps,https://www.parkesestates.com/?utm_source=localmaps&utm_medium=gbp&utm_campaign=south_kensington,,"Parkes Estate Agents | Property Management, Letting & Estate Agents in South Kensington",+44 20 7368 6332,sales@parkesestates.com,,agency,"22 Gloucester Rd, South Kensington, London SW7 4RB, UK",letting agent London,4.7
google_maps,https://www.london-estates.net/,,London Estates,+44 20 8741 8485,office@londonestates.net,,agency,"61 Dalling Rd, London W6 0JD, UK",letting agent London,4.9
google_maps,http://www.winkworth.co.uk/estate-agents/west-end,,Winkworth West End Estate Agents,+44 20 7240 3322,westend@winkworth.co.uk,,agency,"55 New Oxford St, London WC1A 1BS, UK",letting agent London,4.7
google_maps,https://www.greaterlondonproperties.co.uk/?utm_source=google&utm_medium=referal&utm_campaign=soho&utm_term=soho&utm_content=soho,,Greater London Properties (GLP) - Soho Estate Agents,+44 20 7734 4062,,,agency,"49 Broadwick St, Carnaby, London W1F 9QR, UK",letting agent London,4.6
google_maps,https://www.cloudrooms.co.uk/,,Cloud Rooms London Lettings Agent,+44 20 3535 0074,,,agency,"2 Jubilee St, Stepney Green, London E1 3FU, UK",letting agent London,4.5
google_maps,https://www.kfh.co.uk/branches/clerkenwell/?utm_source=google&utm_medium=local&utm_campaign=gmb&utm_term=clerkenwell,,Kinleigh Folkard & Hayward Clerkenwell Estate & Lettings Agents,+44 20 7563 5060,clerkenwell.sales@kfh.co.uk,,agency,"132-136, Bullion Bldg, St John St, London EC1V 4JJ, UK",letting agent London,4.9
google_maps,http://www.capitalheights.co.uk/,,Capital Heights Estate Agents,+44 20 7078 0077,,,agency,"229, East, Works, 75 Whitechapel Rd, London E1 1DU, UK",letting agent London,4.7
google_maps,http://www.leonewman.co.uk/,,Leo Newman,+44 20 7637 8848,contact@leonewman.co.uk,,agency,"106 Cleveland St, London W1T 6NX, UK",letting agent London,4.7
google_maps,http://regent-property.com/,,Regent Property,+44 20 8743 9101,,,agency,"Broadwall House, 21 Broadwall, London SE1 9PL, UK",letting agent London,4.2
google_maps,http://circalondon.com/offices/estate-agents/shoreditch,,"Circa London Estate Agents in London EC2, Shoreditch",+44 20 3137 1445,,,agency,"59 Great Eastern St, London EC2A 3HS, UK",letting agent London,4.9
google_maps,https://wetherell.co.uk/,,Wetherell Mayfair Estate Agents,+44 20 7493 6935,,,agency,"102 Mount St, London W1K 2TH, UK",letting agent London,4.9
google_maps,https://www.kfh.co.uk/branches/sloane-square/?utm_source=google&utm_medium=local&utm_campaign=gmb&utm_term=sloane_square,,Kinleigh Folkard & Hayward Sloane Square Estate & Lettings Agents,+44 20 7042 9100,sloanesquare.sales@drakerkfh.co.uk,,agency,"Sloane Square House, 1 Holbein Pl, London SW1W 8NS, UK",letting agent London,4.8
google_maps,https://www.frankharris.co.uk/branches/barbican-city-clerkenwell,,"Frank Harris & Co. Barbican, City and Clerkenwell Estate Agents",+44 20 7600 7000,,,agency,"87 Long Ln, Barbican, London EC1A 9ET, UK",letting agent London,4.9
google_maps,https://smartletestates.co.uk/,,SmartLet Estates,+44 20 7846 9181,,,agency,"105 Eade Road, Occ Building Block J, Ground Floor, Unit 1, Harringay Warehouse District, London N4 1TJ, UK",letting agent London,4.7
google_maps,https://www.dexters.co.uk/contact-us/our-offices/pimlico,,Dexters Pimlico Estate Agents,+44 20 7976 5200,,,agency,"Pimlico Estate Agents, 42 Denbigh St, Pimlico, London SW1V 2ER, UK",letting agent London,4.9
google_maps,http://www.primelondonresidential.com/,,Prime London Residential (Riverside),+44 20 7928 6663,croffice@primelondonresidential.com,,agency,"Palace View, 131 Lambeth Rd, London SE1 7BT, UK",letting agent London,4.7
google_maps,https://www.barnardmarcus.co.uk/estate-agents/covent-garden?utm_source=Google&utm_medium=Main+URL&utm_campaign=Google+Knowledge+Panel&utm_id=YEXT&y_source=1_NjUyNTUxNTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,Barnard Marcus Estate Agents Covent Garden,+44 20 7836 8427,,,agency,"53 Endell St, London WC2H 9AJ, UK",letting agent London,4.7
google_maps,https://www.chaseevans.com/branch-finder/strata/?utm_source=google&utm_medium=local&utm_campaign=gmb&utm_term=head_office,,Chase Evans Estate & Letting Agents - Property Management & Head Office,+44 20 3869 2191,propertymanagement@chaseevans.com,,agency,"Strata SE1, 10 & 12 Walworth Rd, London SE1 6EE, UK",letting agent London,4.2
google_maps,https://laurels.co.uk/,,Laurels Property Partners,+44 20 8191 9595,,,agency,"6 Flitcroft St, London WC2H 8DJ, UK",letting agent London,4.8
google_maps,http://www.guardsrealestate.com/,,Guards Real Estate,+44 20 3633 1271,,,agency,"Berkeley, Suite 35 Berkeley Square, London W1J 5BF, UK",letting agent London,4.8
google_maps,https://www.canaryproperties.co.uk/,,Canary Properties,+44 20 3743 0333,,,agency,"1C Aberdeen Pl, London NW8 8JN, UK",letting agent London,4.8
google_maps,https://www.benhams.com/estate-agents/hampstead/?utm_source=gmb&utm_medium=seo&utm_campaign=Hampstead,,Benham & Reeves - Hampstead Estate Agents,+44 20 7435 9681,hamp@benhams.com,,agency,"51-53 Heath St, London NW3 6UG, UK",letting agent London,4.7
google_maps,https://www.swlp.co.uk/,,South West London Property - SWLP,+44 20 8767 0894,info@swlp.co.uk,,agency,"195 Franciscan Rd, London SW17 8HJ, UK",letting agent London,4.9
google_maps,http://www.jpropertymanagement.co.uk/,,J Property Management London,+44 20 8050 9267,info@jpropertymanagement.co.uk,,agency,"7 Bell Yard, London WC2A 2JR, UK",property management company London,4.8
google_maps,https://propertymanagementcompany.uk/,,Property Management Company London,+44 7440 587275,info@propertymanagementcompany.uk,,agency,"64 Atkinson Rd, London E16 3LS, UK",property management company London,5
google_maps,http://www.ionpropertymanagement.co.uk/,,ION Property Management,+44 7879 612290,,,agency,"2nd Floor, 24 Goodge St, London W1T 2QF, UK",property management company London,5
google_maps,http://www.curated-property.com/,,Curated Property,+44 20 3603 9006,guests@curated-property.com,,agency,"Thomas House, 84 Eccleston Square, Pimlico, London SW1V 1PX, UK",property management company London,5
google_maps,http://www.homewoodhomes.co.uk/,,Homewood Homes Property Management,+44 20 8313 1393,enquiries@homewoodhomes.co.uk,,agency,"334 Kennington Ln, London SE11 5HY, UK",property management company London,4.9
google_maps,https://www.mbrpropertymanagement.co.uk/,,MBR Property Management,+44 20 3005 3474,info@mbrpropertymanagement.co.uk,,agency,"41-43 Chalton St, London NW1 1JD, UK",property management company London,5
google_maps,https://livinglondon.com/,,Living London Property Management,+44 20 7101 4422,hello@livinglondon.com,,agency,"6, Living London Property Management Limited, St Georges Court, 131 Putney Bridge Rd, London SW15 2PA, UK",property management company London,4
google_maps,https://www.emluk.com/,,Estate Management London Limited,+44 20 7930 9333,,,agency,"37-39 Maida Vale, London W9 1TP, UK",property management company London,4.6
google_maps,https://www.1stpropertymanagement.co.uk/,,1st Property Management,+44 20 3984 9146,info@1stpropertymanagement.co.uk,,agency,"86-90 Paul St, London EC2A 4NE, UK",property management company London,4.4
google_maps,https://www.bkpropertymanagementservices.com/,,BK Property Management Services,+44 20 8470 1420,lettings@bkpropertymanagementservices.com,,agency,"136 Katherine Rd, London E6 1ER, UK",property management company London,5
google_maps,https://www.guestready.com/airbnb-management/london/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-london,,GuestReady - Airbnb Management London,+44 20 3868 3401,,,agency,"Fora Space, 31-35 Kirby St, London EC1N 8TE, UK",property management company London,4.8
google_maps,https://www.baseps.co.uk/,,base property specialists - Letting Agent,+44 20 7033 1901,,,agency,"3 Garden Walk, London EC2A 3EQ, UK",property management company London,4.9
google_maps,http://www.primeresidentialpm.com/,,Prime Residential,+44 20 3874 2976,,,agency,"1 King William St, London EC4N 7AF, UK",property management company London,4.9
google_maps,https://langhamestate.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,,The Langham Estate - Commercial Property Management in London,+44 20 7580 5656,,,agency,"9A Margaret St, London W1W 8RJ, UK",property management company London,5
google_maps,http://www.manage-my-property.co.uk/,,Manage My Property,+44 20 7228 9480,info@manage-my-property.co.uk,,agency,"The Engine, The Power Station, Nine Elms, London SW11 8BZ, UK",property management company London,4.6
google_maps,http://www.homesrus.co.uk/,,Homes R Us Property Management London,+44 20 8087 0644,info@homesrus.co.uk,,agency,"124, 128 City Rd, London EC1V 2NX, UK",property management company London,5
google_maps,http://www.houseman-properties.com/,,Houseman Properties,+44 20 3544 1561,info@houseman-properties.com,,agency,"Concorde House, Grenville Pl, London NW7 3SA, UK",property management company London,5
google_maps,http://www.thepropertycompany.co.uk/,,The Property Company,+44 20 8348 8833,n8@thepropertycompany.co.uk,,agency,"143 Tottenham Ln, London N8 9BJ, UK",property management company London,4.2
google_maps,https://airoperate.co.uk/?utm_source=Organic&utm_medium=GMB_Listing_Downy_House_London&utm_id=Google,,AirOperate| AirBnB Property Management|London|Brighton|Manchester|Edinburgh|Luton|Oxford,+44 330 818 2808,,,agency,"Downy House, Bethnal Green, London E1 4DX, UK",property management company London,4.1
google_maps,https://www.m2property.com/,,M2 Property,+44 20 7043 8431,,,agency,"6 Roland Gardens, South Kensington, London SW7 3PH, UK",property management company London,4.6
google_maps,http://www.alexanderproperty.co.uk/,,Alexander Property Management Ltd,+44 20 8501 1489,info@alexanderproperty.co.uk,,agency,"70 Wood St, London E17 3HT, UK",property management company London,4.8
google_maps,http://www.tyersyanmanagement.com/,,Tyers Yan Management,+44 20 4534 7004,office@tyersyanmanagement.com,,agency,"Berkeley Square House, Berkeley Square, London W1J 6BD, UK",property management company London,5
google_maps,https://www.cheshamproperty.com/,,Chesham Property London,+44 20 8402 1087,sales@cheshamproperty.com,,agency,"35 Berkeley Square, London W1J 5BF, UK",property management company London,5
google_maps,https://www.youtube.com/@cncpropertyservicesltd3204/videos,,CNC Property Services,+44 7860 674057,,,agency,"Wework, Aldgate Tower, 2 Leman St, London E1 8FA, UK",property management company London,4.5
google_maps,http://www.tibzproperties.com/,,Tibz Properties,+44 20 3137 2825,office@tibzproperties.com,,agency,"63-66 Hatton Garden Fifth Floor, Suite 23, London EC1N 8LE, UK",property management company London,4.7
google_maps,https://homeworldmanagement.co.uk/,,Home World Management Ltd,+44 20 8740 3788,,,agency,"142 Bentworth Rd, London W12 7AH, UK",property management company London,4.5
google_maps,http://www.fairdealgroup.co.uk/,,Fairdeal Property Services,+44 20 7791 1678,,,agency,"2-4 Cavell St, London E1 2HP, UK",property management company London,4.9
google_maps,http://www.foliolondon.co.uk/,,Folio London,+44 20 3815 0484,hello@foliolondon.co.uk,,agency,"Bruce Kenrick House, 2 Killick St, London N1 9FL, UK",property management company London,4.1
google_maps,http://uklondonhomes.com/,,London Homes Property Limited,+44 20 8128 4401,hello@tisodigital.com,,agency,"Homes Property Limited, 16 Upper Woburn Pl, London WC1H 0AF, UK",property management company London,4.7
google_maps,http://www.thepropertymanageruk.co.uk/,,The Property Manager UK,+44 20 3326 6260,info@thepropertymanageruk.co.uk,,agency,"King's Rd, London SW10 0TU, UK",property management company London,4.2
google_maps,https://www.sandosmanagement.co.uk/,,Sandos Management,+44 20 3576 3947,info@sandosmanagement.co.uk,,agency,"45 Fitzroy Street Silverstream, House, London W1T 6EB, UK",property management company London,4.9
google_maps,https://www.london-executive.com/,,London Executive,+44 7476 557447,team@london-executive.com,,agency,"65 York St, London W1H 1PQ, UK",property management company London,4.6
google_maps,http://www.olympusmanagement.co.uk/?utm_source=GBP&utm_medium=organic&utm_campaign=office,,Olympus Management,+44 20 3772 0500,info@olympusmanagement.co.uk,,agency,"12 Old Bond St, London W1S 4PW, UK",property management company London,4.7
google_maps,https://www.shointernationalproperty.co.uk/,,Sho International Property Management Limited,+44 20 3204 0062,property@shointernational.co.uk,,agency,"33 Cavendish Square, London W1G 0PW, UK",property management company London,5
google_maps,http://www.elevation88.com/,,Elevation 88 LLP - Property Consultancy,+44 844 288 8888,info@elevation88.com,,agency,"403, Linen Hall, 162-168 Regent St., London W1B 5TF, UK",property management company London,5
google_maps,https://www.maplewoodproperty.co.uk/,,Maplewood Property,+44 20 3488 0224,info@maplewoodproperty.co.uk,,agency,"14-15 Lower Grosvenor Pl, London SW1W 0EX, UK",property management company London,5
google_maps,http://www.capitalproperties.co.uk/,,Capital Properties Management Ltd,+44 20 8995 5995,homes@capitalproperties.co.uk,,agency,"466 Chiswick High Rd., Chiswick, London W4 5TT, UK",property management company London,4.1
google_maps,http://www.bm-properties.com/,,BM Properties,+44 20 3576 5007,,,agency,"55 Princes Gate, Exhibition Rd, London SW7 2PN, UK",property management company London,5
google_maps,http://www.propertyinc.co.uk/,,Property Inc,+44 20 3146 7755,,,agency,"7, Turnpike Parade, Green Lanes, London N15 3EA, UK",property management company London,4.5
google_maps,http://www.ldn-pm.co.uk/,,London Property Management,+44 20 3051 8689,,,agency,"25 Cabot Sq, Canary Wharf Estate, London E14 4QA, UK",property management company London,1
google_maps,https://www.upgradedpm.com/london-areas/?utm_source=google&utm_medium=organic&utm_campaign=gbp_london,,Upgraded Property Management London,+44 117 463 3444,hello@theupgradeauthority.co.uk,,agency,"37 Lombard St, London EC3V 9BQ, UK",property management company London,5
google_maps,https://www.lixing.co.uk/,,Lixing 力行,+44 20 4571 2888,info@lixing.co.uk,,agency,"8 St James's Square, London SW1Y 4JU, UK",property management company London,4.9
google_maps,https://www.pilcher.london/,,Pilcher London - Office Agents,+44 20 7399 8600,davidrosen@pilcher.london,,agency,"10 Golden Square, London W1F 9JA, UK",property management company London,5
google_maps,https://madeeasymanagement.co.uk/,,Made Easy Management,+44 20 3916 5751,contact@madeeasymanagement.co.uk,,agency,"85 Great Portland St, London W1W 7LY, UK",property management company London,4.2
google_maps,http://www.thelondonagent.com/,,The London Agent,+44 20 3012 1809,cropped-logosmall@2x-32x32.png,,agency,"207 Regent St., London W1B 4ND, UK",property management company London,4.4
google_maps,https://parkerjamesestates.co.uk/,,Parker James Estates Ltd,+44 20 7287 4244,enquiries@parkerjamesestates.co.uk,,agency,"48 Warwick St, London W1B 5NL, UK",property management company London,4.4
google_maps,http://www.nextproperty.co.uk/,,Next Property,+44 20 7118 0000,,,agency,"9 Green's Ct, London W1F 0HH, UK",property management company London,3.7
google_maps,http://www.rentmyhome.co.uk/,,Rent My Home,+44 20 3875 6999,admin@rentmyhome.co.uk,,agency,"8 St Thomas St, London SE1 9RR, UK",property management company London,4.5
google_maps,https://www.liferesidential.co.uk/branch/estate-agents/west-london?utm_source=gmb&utm_medium=organic&utm_campaign=west-london#/,,Life Residential West London,+44 20 3668 1111,customercare@liferesidential.co.uk,,agency,"203 Victoria Rd, North Acton, London W3 6BT, UK",residential letting agency West London,4.5
google_maps,http://www.castlehillproperties.co.uk/,,Castle Hill Properties: Estate Agent Ealing,+44 20 8998 1118,enquiries@castlehillproperties.co.uk,,agency,"23 The Avenue, London W13 8JR, UK",residential letting agency West London,4.7
google_maps,http://www.broadwayandwest.co.uk/,,Broadway & West,+44 20 8834 7030,,,agency,"121 Fulham Palace Rd, London W6 8JA, UK",residential letting agency West London,4.7
google_maps,https://www.westways.co.uk/,,Westways Estate Agents,+44 20 7286 5757,,,agency,"20 Great Western Rd, Maida Hill, London W9 3NN, UK",residential letting agency West London,4.6
google_maps,https://www.tatesestates.co.uk/,,Tates (Agents),+44 20 7602 6020,,,agency,"135 Hammersmith Rd, London W14 0QL, UK",residential letting agency West London,4.8
google_maps,https://bit.ly/48Bwx7k,,Fraser & Co London West End Estate Agents,+44 20 7723 5645,info@fraser.uk.com,,agency,"Unit 12, West End Quay, S Wharf Rd, London W2 1JB, UK",residential letting agency West London,4.3
